"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2","38","Left_MAH00217.MP4","72505","Right_MAH00271.MP4","69491","1","6.62606",371.27197,"15.55374","7.82933","5111.82625","22.08816","16.96660","51.45220","1477.53009","1229.55849","-4736.65055","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","39","Left_MAH00217.MP4","74334","Right_MAH00271.MP4","71320","1","7.13463",351.53697,"2.93137","3.31764","2006.54907","11.55806","17.60107","0.09753","-74.17997","395.13100","-1965.86063","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","40","Left_MAH00218.MP4","1721","Right_MAH00271.MP4","79768","1","9.48364",506.6198,"1.00597","6.13623","1192.77710","8.32095","2.34088","19.11934","-40.67061","167.75667","-1180.22066","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","41","Left_MAH00218.MP4","2664","Right_MAH00271.MP4","80711","1","9.74585",477.85109,"0.99769","5.89696","1050.79360","12.72312","11.66964","21.38545","-231.37564","4.85666","-1024.99215","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","43","Left_MAH00218.MP4","5035","Right_MAH00272.MP4","2081","1","10.40512",373.40922,"1.77565","6.52713","1404.89951","12.31154","25.48863","40.63644","247.84250","-168.26139","-1372.59056","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","44","Left_MAH00218.MP4","5054","Right_MAH00272.MP4","2100","1","10.41040",348.59719,"4.12283","4.23941","1880.60215","25.58564","35.73642","7.67178","-811.73170","26.26031","-1696.19176","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","45","Left_MAH00218.MP4","5060","Right_MAH00272.MP4","2106","1","10.41207",346.22213,"2.20085","3.70400","2350.00354","18.65553","4.74858","4.90872","235.84325","713.75857","-2226.53168","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","46","Left_MAH00218.MP4","5060","Right_MAH00272.MP4","2106","1","10.41207",334.08216,"7.06005","5.98139","1996.36913","21.86871","70.22821","1.34202","-655.88314","350.38891","-1852.71008","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","49","Left_MAH00218.MP4","6232","Right_MAH00272.MP4","3278","1","10.73795",695.97689,"3.87816","9.16933","2683.92606","14.69336","2.69302","1.37272","542.92896","410.69643","-2596.15402","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","50","Left_MAH00218.MP4","11499","Right_MAH00272.MP4","8545","1","12.20247",318.43442,"7.10809","14.29039","3496.45498","16.86857","4.65976","20.55269","1006.49277","-127.93967","-3346.01273","Pomacanthidae","Pomacanthus","imperator","37365014",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","51","Left_MAH00218.MP4","11521","Right_MAH00272.MP4","8567","1","12.20859",197.23458,"6.79848","7.12866","2668.09634","15.14520","25.41572","15.23419","-682.03085","144.07794","-2575.42493","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","52","Left_MAH00218.MP4","11521","Right_MAH00272.MP4","8567","1","12.20859",215.28882,"6.12790","8.43948","2938.26728","16.98673","13.67764","17.47511","-858.40643","3.87633","-2810.07793","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","54","Left_MAH00218.MP4","19129","Right_MAH00272.MP4","16175","1","14.32403",726.3533,"1.69564","2.72521","1457.67447","14.39407","6.05850","14.46359","-360.71049","-34.56495","-1411.91645","Serranidae","Plectropomus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","55","Left_MAH00218.MP4","30769","Right_MAH00272.MP4","27815","1","17.56060",394.35405,"3.02549","9.08995","2860.06502","2.29425","6.40575","8.12870","103.40918","49.14351","-2857.77245","Balistidae","Pseudobalistes","fuscus","37465027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","56","Left_MAH00218.MP4","42817","Right_MAH00272.MP4","39863","1","20.91061",343.77842,"8.66163","11.08662","3679.38851","12.59820","14.35115","21.59454","801.86711","-32.38803","-3590.80213","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","57","Left_MAH00218.MP4","42964","Right_MAH00272.MP4","40010","1","20.95149",326.74573,"6.19098","7.29945","2558.57835","29.89341","34.98788","31.93731","1131.44007","588.12338","-2218.16984","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","58","Left_MAH00218.MP4","43070","Right_MAH00272.MP4","40116","1","20.98096",323.09842,"6.32697","6.74845","2326.13193","7.30322","34.52476","19.24758","-9.84278","295.53497","-2307.26070","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","61","Left_MAH00218.MP4","64857","Right_MAH00272.MP4","61903","1","27.03896",527.56804,"22.53268","15.67951","4094.88764","14.52921","40.01782","2.37780","965.49024","-350.95769","-3963.93266","Serranidae","Variola","louti","37311166",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","64","Left_MAH00219.MP4","53893","Right_MAH00273.MP4","50940","1","46.52982",325.64108,"2.92373","18.29862","2726.71682","11.19823","10.60304","57.39394","528.77187","-28.50074","-2674.80328","Scaridae","Scarus","ghobban","37386001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","65","Left_MAH00219.MP4","76595","Right_MAH00273.MP4","73642","1","52.84223",320.60885,"4.60281","13.22238","1827.64961","11.33368","39.65832","13.50542","358.41825","-23.29069","-1792.00920","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","67","Left_MAH00219.MP4","80924","Right_MAH00273.MP4","77971","1","54.04594",291.59358,"1.63135","7.85752","1678.79778","13.60296","0.03331","30.81766","394.83681","1.65956","-1631.70559","Balistidae","Sufflamen","fraenatum","37465014",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","68","Left_MAH00220.MP4","15563","Right_MAH00274.MP4","12609","1","58.41113",373.72001,"7.45107","9.35000","4050.23275","12.16482","1.54369","1.73986","829.56237","200.65038","-3959.28668","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","69","Left_MAH00220.MP4","15584","Right_MAH00274.MP4","12630","1","58.41697",453.74353,"6.36868","3.33548","2230.22209","21.74125","38.26131","1.47837","767.99206","304.37529","-2071.57777","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"20","1","Left_MAH00217.MP4","62213","Right_MAH00219.MP4","57662","1","1.34774",364.4373,"24.59769","8.37768","4249.06127","14.64545","41.92810","0.16114","1059.54295","177.57100","-4111.00462","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","2","Left_MAH00217.MP4","62348","Right_MAH00219.MP4","57797","1","1.38527",330.13492,"11.72727","17.21730","4308.94871","15.69576","10.21244","0.55807","1165.69294","2.95788","-4148.27558","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","7","Left_MAH00218.MP4","16450","Right_MAH00220.MP4","11840","1","11.16254",122.98833,"2.78511","4.74519","1499.73461","19.05582","35.24728","9.50426","414.39651","-260.82524","-1417.55057","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","8","Left_MAH00218.MP4","16460","Right_MAH00220.MP4","11850","1","11.16532",118.25051,"2.67494","5.02928","1500.88919","19.93788","33.04030","8.77908","442.70089","-256.82708","-1410.93023","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","9","Left_MAH00218.MP4","16598","Right_MAH00220.MP4","11988","1","11.20369",94.76004,"1.20815","4.22695","1126.22908","6.25605","19.59730","10.85187","22.79659","-120.59150","-1119.52220","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","10","Left_MAH00218.MP4","34361","Right_MAH00220.MP4","29751","1","16.14279",376.35305,"4.21650","7.86042","2424.92910","21.32881","5.47870","3.86724","877.68521","-87.07938","-2258.84196","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","11","Left_MAH00218.MP4","34861","Right_MAH00220.MP4","30251","1","16.28182",427.73194,"2.08008","4.25480","1665.65369","5.28296","15.42595","9.04595","-147.17806","-43.11778","-1658.57821","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","12","Left_MAH00218.MP4","35254","Right_MAH00220.MP4","30644","1","16.39110",474.08012,"10.94554","6.80470","3081.61758","18.48631","33.22752","7.50350","971.82476","101.52270","-2922.60443","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","13","Left_MAH00218.MP4","35415","Right_MAH00220.MP4","30805","1","16.43586",448.90917,"7.55777","7.74048","2072.13928","22.63481","66.62089","0.13672","-767.15214","217.81814","-1912.53602","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","14","Left_MAH00218.MP4","36463","Right_MAH00220.MP4","31853","1","16.72727",447.33911,"0.89802","3.16106","1039.54538","14.21970","3.94572","25.72223","204.14363","153.39945","-1007.69469","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","15","Left_MAH00218.MP4","37342","Right_MAH00220.MP4","32732","1","16.97168",367.45533,"2.29051","4.95100","1505.70302","9.15252","24.46935","9.21200","-157.51015","-180.42074","-1486.53305","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","16","Left_MAH00218.MP4","37342","Right_MAH00220.MP4","32732","1","16.97168",321.15558,"1.43117","4.45346","1448.33810","14.97891","1.10768","5.71860","361.09004","-98.72365","-1399.12504","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","17","Left_MAH00218.MP4","39229","Right_MAH00220.MP4","34619","1","17.49637",315.17866,"2.22786","2.57278","1449.38340","10.12833","25.78678","12.94582","-222.07965","-125.07598","-1426.79672","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","18","Left_MAH00219.MP4","5355","Right_MAH00221.MP4","745","1","30.61698",318.63628,"1.56433","2.13272","1530.98978","12.65424","5.99724","6.04595","-325.51864","80.76903","-1493.80175","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","19","Left_MAH00219.MP4","5506","Right_MAH00221.MP4","896","1","30.65896",408.90055,"7.12286","3.84827","2117.54260","24.91063","58.81908","2.77464","-826.55458","-335.14861","-1920.53888","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","20","Left_MAH00219.MP4","43180","Right_MAH00221.MP4","38570","1","41.13443",79.40777,"2.01866","3.42514","1293.29444","4.54948","31.62171","16.72763","-28.97920","-98.40570","-1289.21955","Labridae","Choerodon","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","21","Left_MAH00219.MP4","43180","Right_MAH00221.MP4","38570","1","41.13443",81.26131,"1.42954","4.53349","1683.17060","7.15435","8.70869","42.98836","57.95371","-201.45660","-1670.06583","Labridae","Choerodon","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","22","Left_MAH00219.MP4","60352","Right_MAH00221.MP4","55742","1","45.90920",631.22757,"11.93571","3.22305","2960.84878","22.78919","44.29547","7.28942","-1135.18818","-163.20501","-2729.71380","Carcharhinidae","Loxodon","macrorhinus","37018005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","23","Left_MAH00219.MP4","63691","Right_MAH00221.MP4","59081","1","46.83762",531.09894,"16.93957","10.73898","4550.67952","16.90192","19.27818","3.91545","-1224.14895","-501.88710","-4354.10758","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","24","Left_MAH00219.MP4","64609","Right_MAH00221.MP4","59999","1","47.09288",481.27658,"7.12967","10.18221","4123.85664","9.30246","7.23092","7.28376","572.85054","-340.88871","-4069.62293","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","25","Left_MAH00219.MP4","67716","Right_MAH00221.MP4","63106","1","47.95680",327.62046,"2.08620","4.53304","1827.82074","9.49236","9.45032","0.92624","-301.13465","-13.49986","-1802.79348","Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","26","Left_MAH00219.MP4","67819","Right_MAH00221.MP4","63209","1","47.98544",101.25774,"0.99123","4.68491","1194.57124","11.62068","2.44008","5.73949","-223.23750","89.80569","-1170.08564","Carangidae",NA,"sp10",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","27","Left_MAH00219.MP4","74621","Right_MAH00221.MP4","70011","1","49.87677",1778.17313,"4.27219","8.24129","1819.15209","15.52564","25.01286","16.55941","-482.31950","66.85957","-1752.77267","Stegostomatidae","Stegostoma","fasciatum","37013006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"21","1","Left_MAH00248.MP4","79997","Right_MAH00252.MP4","2355","1","4.34545",728.38795,"8.05915","3.16260","3222.75268","26.62620","10.35354","9.74161","1242.80936","735.88452","-2880.97791","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"21","2","Left_MAH00249.MP4","4128","Right_MAH00252.MP4","7487","1","5.77243",166.49757,"2.80721","2.22674","1570.51089","21.69741","27.42744","4.81476","572.25519","-98.23281","-1459.23910","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"21","3","Left_MAH00249.MP4","4128","Right_MAH00252.MP4","7487","1","5.77243",179.4113,"2.10276","2.42011","1581.68978","16.37993","16.31749","10.13265","394.78927","-207.59993","-1517.49341","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"21","4","Left_MAH00249.MP4","32131","Right_MAH00252.MP4","35490","1","13.55882",123.07726,"2.43425","2.57483","1287.04394","9.91646","42.61633","14.35256","-156.40681","-157.04528","-1267.81536","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"21","5","Left_MAH00249.MP4","33245","Right_MAH00252.MP4","36604","1","13.86858",115.32958,"3.13789","3.66823","1518.55930","19.75125","42.24251","0.22889","-488.58844","-156.94836","-1429.22037","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"21","6","Left_MAH00249.MP4","33245","Right_MAH00252.MP4","36604","1","13.86858",106.6894,"8.98226","4.80790","2267.47391","6.49103","56.00984","1.57895","-224.22014","-124.22495","-2252.93840","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"21","7","Left_MAH00249.MP4","33245","Right_MAH00252.MP4","36604","1","13.86858",87.0425,"3.02092","4.26911","2616.05773","6.07901","9.90729","23.80536","158.29253","-227.36471","-2601.34711","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
