"","sample.x","scientific","maxn","family","genus","species","campaignid.x","latitude.x","longitude.x","date.time","location.x","status.x","depth.x","successful.count.x","successful.length.x","method.x","unique_id","date.x","time","site.x","observer.count","sample.y","latitude.y","longitude.y","date.y","site.y","location.y","depth.y","successful.count.y","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","method.y","campaignid.y","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","sample","method","campaignid","latitude","longitude","date","location","status.y","site","depth","successful.count","successful.length.y"
"35","224","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7598,113.5487,"19/05/2022 0:44","Point Cloates","No-take",76.1,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_224",NA,NA,NA,NA,"224",-22.7598,113.5487,20220519,NA,"Point Cloates",76.1,"Yes",0,0,0,0,0,1,74,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,41,70.945442199707,0.638725435234047,277.03063219421,0.0777416229248047,2.1644115447998,6.50910186767578,19.2188129425049,-90.1642532348633,0,"224","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7598,113.5487,NA,"Point Cloates","No-take",NA,76.1,"Yes","Yes"
"36","225","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7084,113.5624,"25/05/2022 6:33","Point Cloates","No-take",72.1,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_225",NA,NA,NA,NA,"225",-22.7084,113.5624,20220525,NA,"Point Cloates",72.1,"Yes",0,1,0,8,2,0.810344827586207,58,0.4,0.545376839841863,"BOSS","2022-05_PtCloates_Naked-BOSS",0,88,68.7303619384766,0.379522958815391,250.783383110948,0.104573249816895,1.339524269104,4.18256378173828,0.863307654857635,-69.5936660766602,0.189655172413793,"225","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7084,113.5624,NA,"Point Cloates","No-take",NA,72.1,"Yes","Yes"
"37","226","Lethrinidae Gymnocranius sp1",1,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7536,113.5408,"19/05/2022 1:30","Point Cloates","No-take",86.6,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_226",NA,NA,NA,NA,"226",-22.7536,113.5408,20220519,NA,"Point Cloates",86.6,"Yes",0,0,0,0,0,1,79,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,44,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0,"226","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7536,113.5408,NA,"Point Cloates","No-take",NA,86.6,"Yes","Yes"
"38","227","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7262,113.5569,"23/05/2022 3:15","Point Cloates","No-take",74.3,"No","No","BOSS","2022-05_PtCloates_Naked-BOSS_227",NA,NA,NA,NA,"227",-22.7262,113.5569,20220523,NA,"Point Cloates",74.3,"No",0,0,1,2,0,0.960526315789474,76,0.0175438596491228,0.132453235706504,"BOSS","2022-05_PtCloates_Naked-BOSS",0,76,70.6340942382812,0.483812131991861,275.501039397965,0.0309772491455078,1.67027854919434,4.607666015625,6.77115201950073,-77.4052429199219,0.0394736842105263,"227","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7262,113.5569,NA,"Point Cloates","No-take",NA,74.3,"No","No"
"39","228","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7233,113.5472,"25/05/2022 5:01","Point Cloates","No-take",88,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_228",NA,NA,NA,NA,"228",-22.7233,113.5472,20220525,NA,"Point Cloates",88,"Yes",0,0,0,0,0,1,60,0.025,0.158113883008419,"BOSS","2022-05_PtCloates_Naked-BOSS",0,81,82.9427719116211,0.806273023969056,282.262095126004,0.0889425277709961,2.86007022857666,8.93205261230469,10.6356182098389,-93.5783920288086,0,"228","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7233,113.5472,NA,"Point Cloates","No-take",NA,88,"Yes","Yes"
"40","229","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6961,113.5632,"26/05/2022 5:54","Point Cloates","No-take",76.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_229",NA,NA,NA,NA,"229",-22.6961,113.5632,20220526,NA,"Point Cloates",76.2,"Yes",0,0,0,2,1,0.925,40,0.325,0.474341649025257,"BOSS","2022-05_PtCloates_Naked-BOSS",0,97,67.980712890625,0.796096269944877,314.984185006506,0.803544044494629,2.82290744781494,10.3411254882812,-1.39559125900269,-66.5851211547852,0.075,"229","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6961,113.5632,NA,"Point Cloates","No-take",NA,76.2,"Yes","Yes"
"41","230","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7341,113.5543,"23/05/2022 0:31","Point Cloates","No-take",76.9,"Yes","No","BOSS","2022-05_PtCloates_Naked-BOSS_230",NA,NA,NA,NA,"230",-22.7341,113.5543,20220523,NA,"Point Cloates",76.9,"Yes",0,0,0,0,0,1,64,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,68,70.996696472168,0.605481093913878,286.262011460141,0.262240409851074,2.13192653656006,6.84756469726562,10.5073146820068,-81.5040130615234,0,"230","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7341,113.5543,NA,"Point Cloates","No-take",NA,76.9,"Yes","No"
"42","231","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7464,113.5529,"21/05/2022 6:43","Point Cloates","No-take",73.9,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_231",NA,NA,NA,NA,"231",-22.7464,113.5529,20220521,NA,"Point Cloates",73.9,"Yes",0,0,0,0,0,1,77,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,60,69.060302734375,0.488923437641363,280.02379137373,0.197895050048828,1.73542785644531,4.77818298339844,13.1987152099609,-82.2590179443359,0,"231","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7464,113.5529,NA,"Point Cloates","No-take",NA,73.9,"Yes","Yes"
"43","232","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7576,113.5368,"19/05/2022 0:59","Point Cloates","No-take",90.9,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_232",NA,NA,NA,NA,"232",-22.7576,113.5368,20220519,NA,"Point Cloates",90.9,"Yes",0,0,3,4,1,0.891891891891892,74,0.181818181818182,0.474962341232677,"BOSS","2022-05_PtCloates_Naked-BOSS",0,42,83.2609100341797,0.639267494184868,299.542076480572,0.36812686920166,2.3237943649292,6.90638732910156,25.5459098815918,-108.806816101074,0.108108108108108,"232","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7576,113.5368,NA,"Point Cloates","No-take",NA,90.9,"Yes","Yes"
"44","233","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7305,113.5526,"23/05/2022 2:25","Point Cloates","No-take",76.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_233",NA,NA,NA,NA,"233",-22.7305,113.5526,20220523,NA,"Point Cloates",76.2,"Yes",0,0,0,0,0,1,58,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,73,74.7797775268555,0.657833897115622,282.695965842687,-0.109480857849121,2.32662487030029,7.18604278564453,10.5150671005249,-85.2948455810547,0,"233","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7305,113.5526,NA,"Point Cloates","No-take",NA,76.2,"Yes","Yes"
"45","234","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6938,113.5563,"26/05/2022 6:39","Point Cloates","No-take",85.6,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_234",NA,NA,NA,NA,"234",-22.6938,113.5563,20220526,NA,"Point Cloates",85.6,"Yes",0,0,0,0,0,1,49,0.0294117647058824,0.171498585142509,"BOSS","2022-05_PtCloates_Naked-BOSS",0,100,81.5772552490234,1.42965516122184,306.607526948782,0.27348518371582,4.8843822479248,18.4683380126953,-1.63264286518097,-79.9446105957031,0,"234","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6938,113.5563,NA,"Point Cloates","No-take",NA,85.6,"Yes","Yes"
"46","235","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7275,113.5434,"25/05/2022 3:43","Point Cloates","No-take",93,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_235",NA,NA,NA,NA,"235",-22.7275,113.5434,20220525,NA,"Point Cloates",93,"Yes",0,0,0,0,0,1,57,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,77,84.8609466552734,0.833927208925096,281.960308286526,0.151168823242188,2.93403625488281,8.98765563964844,12.6686515808105,-97.5295944213867,0,"235","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7275,113.5434,NA,"Point Cloates","No-take",NA,93,"Yes","Yes"
"47","236","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.717,113.5499,"25/05/2022 6:07","Point Cloates","No-take",86.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_236",NA,NA,NA,NA,"236",-22.717,113.5499,20220525,NA,"Point Cloates",86.2,"Yes",0,0,0,0,0,1,49,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,86,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0,"236","BOSS","2022-05_PtCloates_Naked-BOSS",-22.717,113.5499,NA,"Point Cloates","No-take",NA,86.2,"Yes","Yes"
"48","237","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7502,113.5462,"19/05/2022 4:02","Point Cloates","No-take",81.8,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_237",NA,NA,NA,NA,"237",-22.7502,113.5462,20220519,NA,"Point Cloates",81.8,"Yes",0,0,0,0,0,1,79,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,55,75.0668716430664,0.558466322898045,288.612021114612,-0.0859193801879883,2.01473522186279,7.19339752197266,18.4341621398926,-93.5010375976562,0,"237","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7502,113.5462,NA,"Point Cloates","No-take",NA,81.8,"Yes","Yes"
"49","238","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6864,113.5594,"27/05/2022 0:35","Point Cloates","No-take",85.9,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_238",NA,NA,NA,NA,"238",-22.6864,113.5594,20220527,NA,"Point Cloates",85.9,"Yes",0,0,0,0,0,1,55,0.025,0.158113883008419,"BOSS","2022-05_PtCloates_Naked-BOSS",0,107,86.7697448730469,1.15408155716362,295.75094407177,-0.00438117980957031,4.09946250915527,13.9947662353516,-9.44723606109619,-77.322509765625,0,"238","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6864,113.5594,NA,"Point Cloates","No-take",NA,85.9,"Yes","Yes"
"50","239","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6885,113.5564,"26/05/2022 8:04","Point Cloates","No-take",90.5,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_239",NA,NA,NA,NA,"239",-22.6885,113.5564,20220526,NA,"Point Cloates",90.5,"Yes",0,0,0,0,1,0.979591836734694,49,0.166666666666667,0.379049021789452,"BOSS","2022-05_PtCloates_Naked-BOSS",0,106,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0204081632653061,"239","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6885,113.5564,NA,"Point Cloates","No-take",NA,90.5,"Yes","Yes"
"51","24","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2021-05_PtCloates_BOSS",-22.7113,113.5088,"20/05/2021 2:14","Point Cloates","No-take",189,"Yes","Yes","BOSS","2021-05_PtCloates_BOSS_24",NA,NA,NA,NA,"24",-22.7113,113.5088,20210520,"inNP.24","Point Cloates",189,"Yes",0,0,0,0,0,1,53,0.025,0.158113883008419,"BOSS","2021-05_PtCloates_BOSS",0,15,190.324234008789,2.25038626504205,292.490141877549,-0.515800476074219,8.05286407470703,26.8728637695312,-20.4864635467529,-169.837768554688,0,"24","BOSS","2021-05_PtCloates_BOSS",-22.7113,113.5088,NA,"Point Cloates","No-take",NA,189,"Yes","Yes"
"52","240","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,"19/05/2022 4:18","Point Cloates","No-take",75,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_240",NA,NA,NA,NA,"240",-22.749,113.5509,20220519,NA,"Point Cloates",75,"Yes",0,0,0,0,0,1,77,0.0508474576271186,0.221571877771722,"BOSS","2022-05_PtCloates_Naked-BOSS",0,56,71.0872955322266,0.573212440224429,281.14999227201,-0.12739372253418,1.99066352844238,5.89393615722656,14.9435253143311,-86.0308227539062,0,"240","BOSS","2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,NA,"Point Cloates","No-take",NA,75,"Yes","Yes"
"53","241","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,"21/05/2022 7:31","Point Cloates","No-take",94.4,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_241",NA,NA,NA,NA,"241",-22.7403,113.5387,20220521,NA,"Point Cloates",94.4,"Yes",0,0,0,0,0,1,60,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,63,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0,"241","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,NA,"Point Cloates","No-take",NA,94.4,"Yes","Yes"
"54","242","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,"25/05/2022 7:53","Point Cloates","No-take",88.5,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_242",NA,NA,NA,NA,"242",-22.7009,113.5519,20220525,NA,"Point Cloates",88.5,"Yes",0,0,1,13,4,0.64,50,0.58974358974359,0.63734435532172,"BOSS","2022-05_PtCloates_Naked-BOSS",0,94,81.2504501342773,1.14598244000619,295.516112025804,0.662606239318848,4.10053730010986,14.598388671875,6.13315916061401,-87.3836059570312,0.36,"242","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,NA,"Point Cloates","No-take",NA,88.5,"Yes","Yes"
"55","243","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,"25/05/2022 5:14","Point Cloates","No-take",74.4,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_243",NA,NA,NA,NA,"243",-22.7206,113.5573,20220525,NA,"Point Cloates",74.4,"Yes",0,0,1,0,0,0.986301369863014,73,0.0392156862745098,0.196039211763921,"BOSS","2022-05_PtCloates_Naked-BOSS",0,82,71.0348205566406,0.511088980358943,282.961099726871,0.410969734191895,1.80016040802002,5.66971588134766,6.29008293151855,-77.3249053955078,0.0136986301369863,"243","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,NA,"Point Cloates","No-take",NA,74.4,"Yes","Yes"
"56","244","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7347,113.5406,"21/05/2022 7:59","Point Cloates","No-take",93,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_244",NA,NA,NA,NA,"244",-22.7347,113.5406,20220521,NA,"Point Cloates",93,"Yes",0,0,0,0,0,1,52,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,65,86.7494506835938,0.829568798074235,287.559792614534,-0.0963096618652344,2.95627784729004,9.68072509765625,14.7477111816406,-101.497161865234,0,"244","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7347,113.5406,NA,"Point Cloates","No-take",NA,93,"Yes","Yes"
"57","245","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7436,113.5519,"21/05/2022 6:57","Point Cloates","No-take",75.8,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_245",NA,NA,NA,NA,"245",-22.7436,113.5519,20220521,NA,"Point Cloates",75.8,"Yes",0,0,0,1,0,0.987179487179487,78,0.05,0.219784177651083,"BOSS","2022-05_PtCloates_Naked-BOSS",0,61,71.8407745361328,0.557358211342351,271.531912849307,-0.172895431518555,1.93747901916504,5.57283020019531,13.9045095443726,-85.7452850341797,0.0128205128205128,"245","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7436,113.5519,NA,"Point Cloates","No-take",NA,75.8,"Yes","Yes"
"58","246","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6891,113.5588,"26/05/2022 7:52","Point Cloates","No-take",84.3,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_246",NA,NA,NA,NA,"246",-22.6891,113.5588,20220526,NA,"Point Cloates",84.3,"Yes",0,0,0,0,0,1,52,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,105,84.0315246582031,1.14223810020706,300.74278519667,0.21258544921875,4.01931953430176,13.8739852905273,-7.37583923339844,-76.6556854248047,0,"246","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6891,113.5588,NA,"Point Cloates","No-take",NA,84.3,"Yes","Yes"
"59","247","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7047,113.5467,"25/05/2022 7:26","Point Cloates","No-take",96.4,"Yes","No","BOSS","2022-05_PtCloates_Naked-BOSS_247",NA,NA,NA,NA,"247",-22.7047,113.5467,20220525,NA,"Point Cloates",96.4,"Yes",0,0,0,37,2,0.25,52,1.40425531914894,0.648059795553154,"BOSS","2022-05_PtCloates_Naked-BOSS",0,92,88.5967864990234,1.39731088769725,280.327310088404,1.29002380371094,4.8450756072998,14.2979888916016,7.36365699768066,-95.9604415893555,0.75,"247","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7047,113.5467,NA,"Point Cloates","No-take",NA,96.4,"Yes","No"
"60","248","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7609,113.5473,"19/05/2022 0:27","Point Cloates","No-take",76.6,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_248",NA,NA,NA,NA,"248",-22.7609,113.5473,20220519,NA,"Point Cloates",76.6,"Yes",0,0,0,0,0,1,78,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,40,72.5649337768555,0.520551605085566,293.059781807533,0.255956649780273,1.95715713500977,5.46984100341797,21.2461948394775,-93.8111267089844,0,"248","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7609,113.5473,NA,"Point Cloates","No-take",NA,76.6,"Yes","Yes"
"61","249","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7248,113.5444,"25/05/2022 4:07","Point Cloates","No-take",92.3,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_249",NA,NA,NA,NA,"249",-22.7248,113.5444,20220525,NA,"Point Cloates",92.3,"Yes",0,0,0,0,0,1,50,0.0277777777777778,0.166666666666667,"BOSS","2022-05_PtCloates_Naked-BOSS",0,79,86.4911499023438,0.911466362901374,283.87479846737,0.364645957946777,3.26574802398682,10.1572341918945,11.3413534164429,-97.8325042724609,0,"249","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7248,113.5444,NA,"Point Cloates","No-take",NA,92.3,"Yes","Yes"
"62","25","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2021-05_PtCloates_BOSS",-22.7262,113.4913,"20/05/2021 1:21","Point Cloates","Fished",208,"Yes","Yes","BOSS","2021-05_PtCloates_BOSS_25",NA,NA,NA,NA,"25",-22.7262,113.4913,20210520,"outNP.1","Point Cloates",208,"Yes",0,0,0,0,0,1,57,0,0,"BOSS","2021-05_PtCloates_BOSS",0,16,219.026809692383,1.0222560416352,292.360674319497,-0.237630844116211,3.6277027130127,12.4813995361328,-15.5685501098633,-203.458251953125,0,"25","BOSS","2021-05_PtCloates_BOSS",-22.7262,113.4913,NA,"Point Cloates","Fished",NA,208,"Yes","Yes"
"63","250","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6972,113.5605,"26/05/2022 6:06","Point Cloates","No-take",78.1,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_250",NA,NA,NA,NA,"250",-22.6972,113.5605,20220526,NA,"Point Cloates",78.1,"Yes",0,2,0,3,0,0.9,50,0.333333333333333,0.477118723613698,"BOSS","2022-05_PtCloates_Naked-BOSS",0,98,70.5861282348633,0.813657721788374,317.424148228364,0.641865730285645,2.88622760772705,10.6823806762695,0.204040393233299,-70.790168762207,0.1,"250","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6972,113.5605,NA,"Point Cloates","No-take",NA,78.1,"Yes","Yes"
"64","251","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7277,113.554,"23/05/2022 2:37","Point Cloates","No-take",76.4,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_251",NA,NA,NA,NA,"251",-22.7277,113.554,20220523,NA,"Point Cloates",76.4,"Yes",0,0,0,1,0,0.983050847457627,59,0.075,0.266746782836918,"BOSS","2022-05_PtCloates_Naked-BOSS",0,74,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0.0169491525423729,"251","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7277,113.554,NA,"Point Cloates","No-take",NA,76.4,"Yes","Yes"
"65","252","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7054,113.5576,"25/05/2022 6:49","Point Cloates","No-take",79.3,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_252",NA,NA,NA,NA,"252",-22.7054,113.5576,20220525,NA,"Point Cloates",79.3,"Yes",0,0,0,3,1,0.932203389830508,59,0.2,0.405095746833467,"BOSS","2022-05_PtCloates_Naked-BOSS",0,89,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.0677966101694915,"252","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7054,113.5576,NA,"Point Cloates","No-take",NA,79.3,"Yes","Yes"
"66","253","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7509,113.538,"19/05/2022 3:26","Point Cloates","No-take",91.2,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_253",NA,NA,NA,NA,"253",-22.7509,113.538,20220519,NA,"Point Cloates",91.2,"Yes",0,0,3,4,2,0.876712328767123,73,0.25,0.436666882304686,"BOSS","2022-05_PtCloates_Naked-BOSS",0,52,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.123287671232877,"253","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7509,113.538,NA,"Point Cloates","No-take",NA,91.2,"Yes","Yes"
"67","254","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.6993,113.5499,"25/05/2022 7:40","Point Cloates","No-take",96,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_254",NA,NA,NA,NA,"254",-22.6993,113.5499,20220525,NA,"Point Cloates",96,"Yes",0,2,1,14,6,0.589285714285714,56,1,0.223606797749979,"BOSS","2022-05_PtCloates_Naked-BOSS",0,93,90.5644226074219,1.64514066489557,306.496834638036,-0.0916423797607422,5.60273361206055,20.2044219970703,1.84918975830078,-92.4136123657227,0.410714285714286,"254","BOSS","2022-05_PtCloates_Naked-BOSS",-22.6993,113.5499,NA,"Point Cloates","No-take",NA,96,"Yes","Yes"
"68","255","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7444,113.5428,"21/05/2022 5:59","Point Cloates","No-take",87.3,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_255",NA,NA,NA,NA,"255",-22.7444,113.5428,20220521,NA,"Point Cloates",87.3,"Yes",0,0,0,0,0,1,72,0,0,"BOSS","2022-05_PtCloates_Naked-BOSS",0,57,79.6173934936523,0.618013488641682,281.44015320051,-0.111987113952637,2.17834949493408,6.45748138427734,17.6050186157227,-97.222412109375,0,"255","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7444,113.5428,NA,"Point Cloates","No-take",NA,87.3,"Yes","Yes"
"69","256","Lethrinidae Gymnocranius sp1",0,"Lethrinidae","Gymnocranius","sp1","2022-05_PtCloates_Naked-BOSS",-22.7326,113.5465,"23/05/2022 2:09","Point Cloates","No-take",86.1,"Yes","Yes","BOSS","2022-05_PtCloates_Naked-BOSS_256",NA,NA,NA,NA,"256",-22.7326,113.5465,20220523,NA,"Point Cloates",86.1,"Yes",0,0,0,6,0,0.888888888888889,54,0.2,0.405095746833467,"BOSS","2022-05_PtCloates_Naked-BOSS",0,72,79.9646148681641,0.734725654511832,283.359120724365,-0.000837326049804688,2.58725357055664,8.08662414550781,13.2984619140625,-93.2630767822266,0.111111111111111,"256","BOSS","2022-05_PtCloates_Naked-BOSS",-22.7326,113.5465,NA,"Point Cloates","No-take",NA,86.1,"Yes","Yes"
