"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"57","14","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7413,113.4991,"BRUV","2021-05_PtCloates_BRUVS_14",1,"Lethrinidae Gymnocranius sp1_BRUV",20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,0.966666666666667,30,0.105263157894737,0.315301767642306,0,136,176.096603393555,2.15344041097148,302.7376150445,-0.0988445281982422,7.48701667785645,27.4654083251953,5.40396881103516,-181.500579833984,0.0333333333333333,"Fished","Yes"
"58","14","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.6876,113.5568,"BRUV","2022-05_PtCloates_stereo-BRUVS_14",2,"Lethrinidae Gymnocranius sp1_BRUV",20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,NA,NA
"59","14","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7413,113.4991,"BRUV","2021-05_PtCloates_BRUVS_14",0,"Lethrinidae Lethrinus miniatus_BRUV",20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,0.966666666666667,30,0.105263157894737,0.315301767642306,0,136,176.096603393555,2.15344041097148,302.7376150445,-0.0988445281982422,7.48701667785645,27.4654083251953,5.40396881103516,-181.500579833984,0.0333333333333333,"Fished","Yes"
"60","14","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6876,113.5568,"BRUV","2022-05_PtCloates_stereo-BRUVS_14",0,"Lethrinidae Lethrinus miniatus_BRUV",20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,NA,NA
"61","14","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7413,113.4991,"BRUV","2021-05_PtCloates_BRUVS_14",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,0.966666666666667,30,0.105263157894737,0.315301767642306,0,136,176.096603393555,2.15344041097148,302.7376150445,-0.0988445281982422,7.48701667785645,27.4654083251953,5.40396881103516,-181.500579833984,0.0333333333333333,"Fished","Yes"
"62","14","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6876,113.5568,"BRUV","2022-05_PtCloates_stereo-BRUVS_14",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,NA,NA
"63","14","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7413,113.4991,"BRUV","2021-05_PtCloates_BRUVS_14",0,"Pinguipedidae Parapercis nebulosa_BRUV",20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,0.966666666666667,30,0.105263157894737,0.315301767642306,0,136,176.096603393555,2.15344041097148,302.7376150445,-0.0988445281982422,7.48701667785645,27.4654083251953,5.40396881103516,-181.500579833984,0.0333333333333333,"Fished","Yes"
"64","14","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6876,113.5568,"BRUV","2022-05_PtCloates_stereo-BRUVS_14",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,NA,NA
"65","15","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7037,113.5188,"BOSS","2021-05_PtCloates_BOSS_15",0,"Lethrinidae Gymnocranius sp1_BOSS",20210520,"inNP.15","Point Cloates",168,"Yes",0,0,2,2,0,0.928571428571429,56,0.393939393939394,0.496197663448873,0,9,162.331604003906,2.65654623952163,292.732136497201,0.0917835235595703,9.4674015045166,31.818359375,-11.443359375,-150.888244628906,0.0714285714285714,NA,NA
"66","15","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7461,113.5138,"BRUV","2021-05_PtCloates_BRUVS_15",0,"Lethrinidae Gymnocranius sp1_BRUV",20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,0.607142857142857,28,0.85,0.670820393249937,0,117,121.09782409668,1.34919118400642,305.966922748909,1.16590690612793,4.86356925964355,17.9790573120117,28.6087741851807,-149.706604003906,0.392857142857143,"Fished","Yes"
"67","15","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.6977,113.5561,"BRUV","2022-05_PtCloates_stereo-BRUVS_15",3,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,NA,NA
"68","15","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7037,113.5188,"BOSS","2021-05_PtCloates_BOSS_15",0,"Lethrinidae Lethrinus miniatus_BOSS",20210520,"inNP.15","Point Cloates",168,"Yes",0,0,2,2,0,0.928571428571429,56,0.393939393939394,0.496197663448873,0,9,162.331604003906,2.65654623952163,292.732136497201,0.0917835235595703,9.4674015045166,31.818359375,-11.443359375,-150.888244628906,0.0714285714285714,NA,NA
"69","15","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7461,113.5138,"BRUV","2021-05_PtCloates_BRUVS_15",5,"Lethrinidae Lethrinus miniatus_BRUV",20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,0.607142857142857,28,0.85,0.670820393249937,0,117,121.09782409668,1.34919118400642,305.966922748909,1.16590690612793,4.86356925964355,17.9790573120117,28.6087741851807,-149.706604003906,0.392857142857143,"Fished","Yes"
"70","15","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6977,113.5561,"BRUV","2022-05_PtCloates_stereo-BRUVS_15",3,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,NA,NA
"71","15","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7037,113.5188,"BOSS","2021-05_PtCloates_BOSS_15",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210520,"inNP.15","Point Cloates",168,"Yes",0,0,2,2,0,0.928571428571429,56,0.393939393939394,0.496197663448873,0,9,162.331604003906,2.65654623952163,292.732136497201,0.0917835235595703,9.4674015045166,31.818359375,-11.443359375,-150.888244628906,0.0714285714285714,NA,NA
"72","15","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7461,113.5138,"BRUV","2021-05_PtCloates_BRUVS_15",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,0.607142857142857,28,0.85,0.670820393249937,0,117,121.09782409668,1.34919118400642,305.966922748909,1.16590690612793,4.86356925964355,17.9790573120117,28.6087741851807,-149.706604003906,0.392857142857143,"Fished","Yes"
"73","15","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6977,113.5561,"BRUV","2022-05_PtCloates_stereo-BRUVS_15",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,NA,NA
"74","15","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7037,113.5188,"BOSS","2021-05_PtCloates_BOSS_15",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210520,"inNP.15","Point Cloates",168,"Yes",0,0,2,2,0,0.928571428571429,56,0.393939393939394,0.496197663448873,0,9,162.331604003906,2.65654623952163,292.732136497201,0.0917835235595703,9.4674015045166,31.818359375,-11.443359375,-150.888244628906,0.0714285714285714,NA,NA
"75","15","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7461,113.5138,"BRUV","2021-05_PtCloates_BRUVS_15",0,"Pinguipedidae Parapercis nebulosa_BRUV",20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,0.607142857142857,28,0.85,0.670820393249937,0,117,121.09782409668,1.34919118400642,305.966922748909,1.16590690612793,4.86356925964355,17.9790573120117,28.6087741851807,-149.706604003906,0.392857142857143,"Fished","Yes"
"76","15","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6977,113.5561,"BRUV","2022-05_PtCloates_stereo-BRUVS_15",4,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,NA,NA
"77","16","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7812,113.5115,"BRUV","2021-05_PtCloates_BRUVS_16",3,"Lethrinidae Gymnocranius sp1_BRUV",20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,0.685714285714286,35,1.0952380952381,0.943650459903555,0,121,98.0573577880859,0.500087750098449,297.046103725363,0.613524436950684,1.79579639434814,5.99362182617188,49.064022064209,-147.121383666992,0.314285714285714,"Fished","No"
"78","16","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7406,113.5395,"BRUV","2022-05_PtCloates_stereo-BRUVS_16",3,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,NA,NA
"79","16","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7812,113.5115,"BRUV","2021-05_PtCloates_BRUVS_16",5,"Lethrinidae Lethrinus miniatus_BRUV",20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,0.685714285714286,35,1.0952380952381,0.943650459903555,0,121,98.0573577880859,0.500087750098449,297.046103725363,0.613524436950684,1.79579639434814,5.99362182617188,49.064022064209,-147.121383666992,0.314285714285714,"Fished","No"
"80","16","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7406,113.5395,"BRUV","2022-05_PtCloates_stereo-BRUVS_16",0,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,NA,NA
"81","16","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7812,113.5115,"BRUV","2021-05_PtCloates_BRUVS_16",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,0.685714285714286,35,1.0952380952381,0.943650459903555,0,121,98.0573577880859,0.500087750098449,297.046103725363,0.613524436950684,1.79579639434814,5.99362182617188,49.064022064209,-147.121383666992,0.314285714285714,"Fished","No"
"82","16","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7406,113.5395,"BRUV","2022-05_PtCloates_stereo-BRUVS_16",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,NA,NA
"83","16","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7812,113.5115,"BRUV","2021-05_PtCloates_BRUVS_16",2,"Pinguipedidae Parapercis nebulosa_BRUV",20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,0.685714285714286,35,1.0952380952381,0.943650459903555,0,121,98.0573577880859,0.500087750098449,297.046103725363,0.613524436950684,1.79579639434814,5.99362182617188,49.064022064209,-147.121383666992,0.314285714285714,"Fished","No"
"84","16","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7406,113.5395,"BRUV","2022-05_PtCloates_stereo-BRUVS_16",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,NA,NA
"85","17","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7757,113.5195,"BRUV","2021-05_PtCloates_BRUVS_17",2,"Lethrinidae Gymnocranius sp1_BRUV",20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,0.380952380952381,21,1.26315789473684,0.805681579172283,0,114,94.7151336669922,0.525495818098834,298.054795052931,0.124072074890137,1.84640598297119,6.61891174316406,40.6687889099121,-135.383926391602,0.619047619047619,"Fished","Yes"
"86","17","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7011,113.5532,"BRUV","2022-05_PtCloates_stereo-BRUVS_17",1,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,NA,NA
"87","17","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7757,113.5195,"BRUV","2021-05_PtCloates_BRUVS_17",3,"Lethrinidae Lethrinus miniatus_BRUV",20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,0.380952380952381,21,1.26315789473684,0.805681579172283,0,114,94.7151336669922,0.525495818098834,298.054795052931,0.124072074890137,1.84640598297119,6.61891174316406,40.6687889099121,-135.383926391602,0.619047619047619,"Fished","Yes"
"88","17","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7011,113.5532,"BRUV","2022-05_PtCloates_stereo-BRUVS_17",2,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,NA,NA
"89","17","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7757,113.5195,"BRUV","2021-05_PtCloates_BRUVS_17",1,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,0.380952380952381,21,1.26315789473684,0.805681579172283,0,114,94.7151336669922,0.525495818098834,298.054795052931,0.124072074890137,1.84640598297119,6.61891174316406,40.6687889099121,-135.383926391602,0.619047619047619,"Fished","Yes"
"90","17","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7011,113.5532,"BRUV","2022-05_PtCloates_stereo-BRUVS_17",1,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,NA,NA
"91","17","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7757,113.5195,"BRUV","2021-05_PtCloates_BRUVS_17",2,"Pinguipedidae Parapercis nebulosa_BRUV",20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,0.380952380952381,21,1.26315789473684,0.805681579172283,0,114,94.7151336669922,0.525495818098834,298.054795052931,0.124072074890137,1.84640598297119,6.61891174316406,40.6687889099121,-135.383926391602,0.619047619047619,"Fished","Yes"
"92","17","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7011,113.5532,"BRUV","2022-05_PtCloates_stereo-BRUVS_17",1,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,NA,NA
"93","18","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.6838,113.5489,"BOSS","2021-05_PtCloates_BOSS_18",0,"Lethrinidae Gymnocranius sp1_BOSS",20210520,"inNP.18","Point Cloates",102,"Yes",0,0,5,19,6,0.444444444444444,54,1.30769230769231,1.02991686312016,0,10,98.5445938110352,0.1976801885882,251.829307225347,1.81786918640137,1.81786918640137,3.34256744384766,-1.61400711536407,-96.9305877685547,0.555555555555556,NA,NA
"94","18","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.7311,113.4913,"BRUV","2021-05_PtCloates_BRUVS_18",0,"Lethrinidae Gymnocranius sp1_BRUV",20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,1,31,0,0,0,134,215.127563476562,1.32778377038827,293.492993940961,-0.707050323486328,4.77066040039062,16.0518341064453,-13.646390914917,-201.481170654297,0,"Fished","Yes"
"95","18","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7101,113.5492,"BRUV","2022-05_PtCloates_stereo-BRUVS_18",4,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,NA,NA
"96","18","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.6838,113.5489,"BOSS","2021-05_PtCloates_BOSS_18",0,"Lethrinidae Lethrinus miniatus_BOSS",20210520,"inNP.18","Point Cloates",102,"Yes",0,0,5,19,6,0.444444444444444,54,1.30769230769231,1.02991686312016,0,10,98.5445938110352,0.1976801885882,251.829307225347,1.81786918640137,1.81786918640137,3.34256744384766,-1.61400711536407,-96.9305877685547,0.555555555555556,NA,NA
"97","18","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.7311,113.4913,"BRUV","2021-05_PtCloates_BRUVS_18",0,"Lethrinidae Lethrinus miniatus_BRUV",20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,1,31,0,0,0,134,215.127563476562,1.32778377038827,293.492993940961,-0.707050323486328,4.77066040039062,16.0518341064453,-13.646390914917,-201.481170654297,0,"Fished","Yes"
"98","18","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7101,113.5492,"BRUV","2022-05_PtCloates_stereo-BRUVS_18",2,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,NA,NA
"99","18","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.6838,113.5489,"BOSS","2021-05_PtCloates_BOSS_18",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210520,"inNP.18","Point Cloates",102,"Yes",0,0,5,19,6,0.444444444444444,54,1.30769230769231,1.02991686312016,0,10,98.5445938110352,0.1976801885882,251.829307225347,1.81786918640137,1.81786918640137,3.34256744384766,-1.61400711536407,-96.9305877685547,0.555555555555556,NA,NA
"100","18","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.7311,113.4913,"BRUV","2021-05_PtCloates_BRUVS_18",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,1,31,0,0,0,134,215.127563476562,1.32778377038827,293.492993940961,-0.707050323486328,4.77066040039062,16.0518341064453,-13.646390914917,-201.481170654297,0,"Fished","Yes"
"101","18","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7101,113.5492,"BRUV","2022-05_PtCloates_stereo-BRUVS_18",4,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,NA,NA
"102","18","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.6838,113.5489,"BOSS","2021-05_PtCloates_BOSS_18",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210520,"inNP.18","Point Cloates",102,"Yes",0,0,5,19,6,0.444444444444444,54,1.30769230769231,1.02991686312016,0,10,98.5445938110352,0.1976801885882,251.829307225347,1.81786918640137,1.81786918640137,3.34256744384766,-1.61400711536407,-96.9305877685547,0.555555555555556,NA,NA
"103","18","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.7311,113.4913,"BRUV","2021-05_PtCloates_BRUVS_18",0,"Pinguipedidae Parapercis nebulosa_BRUV",20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,1,31,0,0,0,134,215.127563476562,1.32778377038827,293.492993940961,-0.707050323486328,4.77066040039062,16.0518341064453,-13.646390914917,-201.481170654297,0,"Fished","Yes"
"104","18","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7101,113.5492,"BRUV","2022-05_PtCloates_stereo-BRUVS_18",1,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,NA,NA
