"","unique_id","sample","method","response","number","latitude","longitude","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","campaignid","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status"
"274","2022-05_PtCloates_Naked-BOSS_273","273","BOSS","species.richness",13,-22.6741,113.5665,20220527,NA,"Point Cloates",77.2,"Yes",0.293333333333333,0,1,10,2,0.533333333333333,75,2.19642857142857,1.35404636495268,"2022-05_PtCloates_Naked-BOSS",0,112,80.6893920898438,0.961887707670935,280.626241703402,0.232696533203125,3.40553665161133,10.0945358276367,-12.762601852417,-67.9267883300781,0.173333333333333,"No-take"
"275","2022-05_PtCloates_Naked-BOSS_274","274","BOSS","total.abundance",6,-22.7343,113.5502,20220523,NA,"Point Cloates",79.2,"Yes",0,0,0,4,1,0.912280701754386,57,0.377777777777778,0.4903101471559,"2022-05_PtCloates_Naked-BOSS",0,69,74.0769119262695,0.668145711623484,285.428643780015,-0.195757865905762,2.39053821563721,7.28445434570312,11.2678279876709,-85.3447418212891,0.087719298245614,"No-take"
"276","2022-05_PtCloates_Naked-BOSS_274","274","BOSS","species.richness",4,-22.7343,113.5502,20220523,NA,"Point Cloates",79.2,"Yes",0,0,0,4,1,0.912280701754386,57,0.377777777777778,0.4903101471559,"2022-05_PtCloates_Naked-BOSS",0,69,74.0769119262695,0.668145711623484,285.428643780015,-0.195757865905762,2.39053821563721,7.28445434570312,11.2678279876709,-85.3447418212891,0.087719298245614,"No-take"
"277","2022-05_PtCloates_stereo-BRUVS_1","1","BRUV","total.abundance",42,-22.7221,113.5447,20220522,NA,"Point Cloates",93.9,"Yes",0,1,0,1,0,0.923076923076923,26,0.1,0.307793505625546,"2022-05_PtCloates_stereo-BRUVS",0,171,87.7772445678711,0.980375717186356,282.484768533181,0.0275735855102539,3.46547603607178,10.6710586547852,10.2553787231445,-98.0326232910156,0.0769230769230769,NA
"278","2022-05_PtCloates_stereo-BRUVS_1","1","BRUV","species.richness",8,-22.7221,113.5447,20220522,NA,"Point Cloates",93.9,"Yes",0,1,0,1,0,0.923076923076923,26,0.1,0.307793505625546,"2022-05_PtCloates_stereo-BRUVS",0,171,87.7772445678711,0.980375717186356,282.484768533181,0.0275735855102539,3.46547603607178,10.6710586547852,10.2553787231445,-98.0326232910156,0.0769230769230769,NA
"279","2022-05_PtCloates_stereo-BRUVS_10","10","BRUV","total.abundance",0,-22.7272,113.5424,20220522,NA,"Point Cloates",94.7,"No",0,2,1,0,0,0.878787878787879,33,0.16,0.374165738677394,"2022-05_PtCloates_stereo-BRUVS",1,166,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.121212121212121,NA
"280","2022-05_PtCloates_stereo-BRUVS_10","10","BRUV","species.richness",0,-22.7272,113.5424,20220522,NA,"Point Cloates",94.7,"No",0,2,1,0,0,0.878787878787879,33,0.16,0.374165738677394,"2022-05_PtCloates_stereo-BRUVS",1,166,89.7222595214844,0.942083929609498,281.153743257078,0.06915283203125,3.34467506408691,9.915283203125,12.2315855026245,-101.953842163086,0.121212121212121,NA
"281","2022-05_PtCloates_stereo-BRUVS_11","11","BRUV","total.abundance",19,-22.7274,113.5498,20220522,NA,"Point Cloates",81,"Yes",0,0,1,0,0,0.970588235294118,34,0,0,"2022-05_PtCloates_stereo-BRUVS",0,165,78.1827392578125,0.692149036295704,280.549849765808,0.139246940612793,2.46212863922119,7.33889770507812,11.0950860977173,-89.2778244018555,0.0294117647058824,NA
"282","2022-05_PtCloates_stereo-BRUVS_11","11","BRUV","species.richness",8,-22.7274,113.5498,20220522,NA,"Point Cloates",81,"Yes",0,0,1,0,0,0.970588235294118,34,0,0,"2022-05_PtCloates_stereo-BRUVS",0,165,78.1827392578125,0.692149036295704,280.549849765808,0.139246940612793,2.46212863922119,7.33889770507812,11.0950860977173,-89.2778244018555,0.0294117647058824,NA
"283","2022-05_PtCloates_stereo-BRUVS_12","12","BRUV","total.abundance",27,-22.7505,113.5476,20220520,NA,"Point Cloates",80.5,"Yes",0,0,1,0,2,0.885714285714286,35,0.3,0.470162345981627,"2022-05_PtCloates_stereo-BRUVS",1,149,75.0668716430664,0.558466322898045,288.612021114612,-0.0859193801879883,2.01473522186279,7.19339752197266,18.4341621398926,-93.5010375976562,0.114285714285714,NA
"284","2022-05_PtCloates_stereo-BRUVS_12","12","BRUV","species.richness",13,-22.7505,113.5476,20220520,NA,"Point Cloates",80.5,"Yes",0,0,1,0,2,0.885714285714286,35,0.3,0.470162345981627,"2022-05_PtCloates_stereo-BRUVS",1,149,75.0668716430664,0.558466322898045,288.612021114612,-0.0859193801879883,2.01473522186279,7.19339752197266,18.4341621398926,-93.5010375976562,0.114285714285714,NA
"285","2022-05_PtCloates_stereo-BRUVS_13","13","BRUV","total.abundance",20,-22.6872,113.5606,20220526,NA,"Point Cloates",82.1,"Yes",0,0,0,0,4,0.851851851851852,27,0.3,0.656946685331786,"2022-05_PtCloates_stereo-BRUVS",0,201,82.351676940918,0.953738383648023,298.571897251076,0.309229850769043,3.38169384002686,11.7116546630859,-9.50237274169922,-72.8493041992188,0.148148148148148,NA
"286","2022-05_PtCloates_stereo-BRUVS_13","13","BRUV","species.richness",10,-22.6872,113.5606,20220526,NA,"Point Cloates",82.1,"Yes",0,0,0,0,4,0.851851851851852,27,0.3,0.656946685331786,"2022-05_PtCloates_stereo-BRUVS",0,201,82.351676940918,0.953738383648023,298.571897251076,0.309229850769043,3.38169384002686,11.7116546630859,-9.50237274169922,-72.8493041992188,0.148148148148148,NA
"287","2022-05_PtCloates_stereo-BRUVS_14","14","BRUV","total.abundance",7,-22.6876,113.5568,20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,"2022-05_PtCloates_stereo-BRUVS",0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,NA
"288","2022-05_PtCloates_stereo-BRUVS_14","14","BRUV","species.richness",6,-22.6876,113.5568,20220526,NA,"Point Cloates",90.5,"Yes",0,1,1,0,0,0.941176470588235,34,0,0,"2022-05_PtCloates_stereo-BRUVS",0,202,88.8936004638672,1.29663273019929,298.094659417354,0.0134439468383789,4.6001558303833,15.7987213134766,-7.73395586013794,-81.1596450805664,0.0588235294117647,NA
"289","2022-05_PtCloates_stereo-BRUVS_15","15","BRUV","total.abundance",45,-22.6977,113.5561,20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,"2022-05_PtCloates_stereo-BRUVS",2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,NA
"290","2022-05_PtCloates_stereo-BRUVS_15","15","BRUV","species.richness",13,-22.6977,113.5561,20220522,NA,"Point Cloates",83.9,"Yes",0,1,0,2,0,0.84375,32,0.36,0.489897948556636,"2022-05_PtCloates_stereo-BRUVS",2,184,74.7719421386719,0.982720967328205,295.632739983118,0.692050933837891,3.51132965087891,12.2637023925781,4.22050762176514,-78.9924468994141,0.15625,NA
"291","2022-05_PtCloates_stereo-BRUVS_16","16","BRUV","total.abundance",38,-22.7406,113.5395,20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,"2022-05_PtCloates_stereo-BRUVS",0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,NA
"292","2022-05_PtCloates_stereo-BRUVS_16","16","BRUV","species.richness",12,-22.7406,113.5395,20220520,NA,"Point Cloates",93.2,"Yes",0,0,1,0,0,0.96551724137931,29,0,0,"2022-05_PtCloates_stereo-BRUVS",0,155,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0.0344827586206897,NA
"293","2022-05_PtCloates_stereo-BRUVS_17","17","BRUV","total.abundance",61,-22.7011,113.5532,20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,"2022-05_PtCloates_stereo-BRUVS",1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,NA
"294","2022-05_PtCloates_stereo-BRUVS_17","17","BRUV","species.richness",13,-22.7011,113.5532,20220522,NA,"Point Cloates",86.5,"Yes",0,3,2,7,11,0.314285714285714,35,1.2,0.833508753466491,"2022-05_PtCloates_stereo-BRUVS",1,181,76.7936325073242,0.951787486560272,289.788684960085,0.801510810852051,3.38899898529053,11.4267883300781,6.16244220733643,-82.9560775756836,0.685714285714286,NA
"295","2022-05_PtCloates_stereo-BRUVS_18","18","BRUV","total.abundance",40,-22.7101,113.5492,20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,"2022-05_PtCloates_stereo-BRUVS",0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,NA
"296","2022-05_PtCloates_stereo-BRUVS_18","18","BRUV","species.richness",13,-22.7101,113.5492,20220522,NA,"Point Cloates",91.5,"Yes",0,0,0,0,0,1,15,0,0,"2022-05_PtCloates_stereo-BRUVS",0,175,81.9245300292969,0.874492324440669,278.437966298538,0.356734275817871,3.063401222229,9.24643707275391,8.41036987304688,-90.3348999023438,0,NA
"297","2022-05_PtCloates_stereo-BRUVS_19","19","BRUV","total.abundance",19,-22.6847,113.5669,20220526,NA,"Point Cloates",76.4,"Yes",0,0,0,8,4,0.2,15,2.04545454545455,0.722249971716872,"2022-05_PtCloates_stereo-BRUVS",0,199,77.4970245361328,0.816066506872064,288.694631521419,-0.257102012634277,2.9084939956665,9.40003204345703,-12.7618026733398,-64.735221862793,0.8,NA
"298","2022-05_PtCloates_stereo-BRUVS_19","19","BRUV","species.richness",10,-22.6847,113.5669,20220526,NA,"Point Cloates",76.4,"Yes",0,0,0,8,4,0.2,15,2.04545454545455,0.722249971716872,"2022-05_PtCloates_stereo-BRUVS",0,199,77.4970245361328,0.816066506872064,288.694631521419,-0.257102012634277,2.9084939956665,9.40003204345703,-12.7618026733398,-64.735221862793,0.8,NA
"299","2022-05_PtCloates_stereo-BRUVS_2","2","BRUV","total.abundance",74,-22.6957,113.5628,20220522,NA,"Point Cloates",77.3,"Yes",0,1,3,15,8,0.147058823529412,34,1.83333333333333,1.00722031037067,"2022-05_PtCloates_stereo-BRUVS",2,187,67.980712890625,0.796096269944877,314.984185006506,0.803544044494629,2.82290744781494,10.3411254882812,-1.39559125900269,-66.5851211547852,0.852941176470588,NA
"300","2022-05_PtCloates_stereo-BRUVS_2","2","BRUV","species.richness",26,-22.6957,113.5628,20220522,NA,"Point Cloates",77.3,"Yes",0,1,3,15,8,0.147058823529412,34,1.83333333333333,1.00722031037067,"2022-05_PtCloates_stereo-BRUVS",2,187,67.980712890625,0.796096269944877,314.984185006506,0.803544044494629,2.82290744781494,10.3411254882812,-1.39559125900269,-66.5851211547852,0.852941176470588,NA
"301","2022-05_PtCloates_stereo-BRUVS_20","20","BRUV","total.abundance",27,-22.7212,113.5561,20220522,NA,"Point Cloates",76,"Yes",0,0,1,0,0,0.966666666666667,30,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,169,71.0348205566406,0.511088980358943,282.961099726871,0.410969734191895,1.80016040802002,5.66971588134766,6.29008293151855,-77.3249053955078,0.0333333333333333,NA
"302","2022-05_PtCloates_stereo-BRUVS_20","20","BRUV","species.richness",13,-22.7212,113.5561,20220522,NA,"Point Cloates",76,"Yes",0,0,1,0,0,0.966666666666667,30,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,169,71.0348205566406,0.511088980358943,282.961099726871,0.410969734191895,1.80016040802002,5.66971588134766,6.29008293151855,-77.3249053955078,0.0333333333333333,NA
"303","2022-05_PtCloates_stereo-BRUVS_21","21","BRUV","total.abundance",28,-22.6893,113.5652,20220522,NA,"Point Cloates",77.3,"Yes",0,1,2,15,3,0.32258064516129,31,1.375,0.646898957233327,"2022-05_PtCloates_stereo-BRUVS",0,192,74.3132095336914,0.799799445992033,302.323194524157,-0.336053848266602,2.7961540222168,10.1324691772461,-10.6977252960205,-63.6154861450195,0.67741935483871,NA
"304","2022-05_PtCloates_stereo-BRUVS_21","21","BRUV","species.richness",9,-22.6893,113.5652,20220522,NA,"Point Cloates",77.3,"Yes",0,1,2,15,3,0.32258064516129,31,1.375,0.646898957233327,"2022-05_PtCloates_stereo-BRUVS",0,192,74.3132095336914,0.799799445992033,302.323194524157,-0.336053848266602,2.7961540222168,10.1324691772461,-10.6977252960205,-63.6154861450195,0.67741935483871,NA
"305","2022-05_PtCloates_stereo-BRUVS_22","22","BRUV","total.abundance",67,-22.7072,113.5554,20220522,NA,"Point Cloates",81.3,"Yes",0,0,3,8,10,0.34375,32,1.44,0.650640709864771,"2022-05_PtCloates_stereo-BRUVS",0,177,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.65625,NA
"306","2022-05_PtCloates_stereo-BRUVS_22","22","BRUV","species.richness",20,-22.7072,113.5554,20220522,NA,"Point Cloates",81.3,"Yes",0,0,3,8,10,0.34375,32,1.44,0.650640709864771,"2022-05_PtCloates_stereo-BRUVS",0,177,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.65625,NA
"307","2022-05_PtCloates_stereo-BRUVS_23","23","BRUV","total.abundance",25,-22.734,113.542,20220520,NA,"Point Cloates",91.4,"Yes",0,0,0,0,0,1,35,0,0,"2022-05_PtCloates_stereo-BRUVS",0,157,86.7494506835938,0.829568798074235,287.559792614534,-0.0963096618652344,2.95627784729004,9.68072509765625,14.7477111816406,-101.497161865234,0,NA
"308","2022-05_PtCloates_stereo-BRUVS_23","23","BRUV","species.richness",10,-22.734,113.542,20220520,NA,"Point Cloates",91.4,"Yes",0,0,0,0,0,1,35,0,0,"2022-05_PtCloates_stereo-BRUVS",0,157,86.7494506835938,0.829568798074235,287.559792614534,-0.0963096618652344,2.95627784729004,9.68072509765625,14.7477111816406,-101.497161865234,0,NA
"309","2022-05_PtCloates_stereo-BRUVS_24","24","BRUV","total.abundance",27,-22.7426,113.5507,20220520,NA,"Point Cloates",79.3,"Yes",0,0,0,1,0,0.971428571428571,35,0.08,0.276887462097269,"2022-05_PtCloates_stereo-BRUVS",0,154,71.8407745361328,0.557358211342351,271.531912849307,-0.172895431518555,1.93747901916504,5.57283020019531,13.9045095443726,-85.7452850341797,0.0285714285714286,NA
"310","2022-05_PtCloates_stereo-BRUVS_24","24","BRUV","species.richness",13,-22.7426,113.5507,20220520,NA,"Point Cloates",79.3,"Yes",0,0,0,1,0,0.971428571428571,35,0.08,0.276887462097269,"2022-05_PtCloates_stereo-BRUVS",0,154,71.8407745361328,0.557358211342351,271.531912849307,-0.172895431518555,1.93747901916504,5.57283020019531,13.9045095443726,-85.7452850341797,0.0285714285714286,NA
"311","2022-05_PtCloates_stereo-BRUVS_25","25","BRUV","total.abundance",60,-22.7053,113.5466,20220522,NA,"Point Cloates",99.5,"Yes",0,0,1,5,3,0.735294117647059,34,0.869565217391304,0.694415897524803,"2022-05_PtCloates_stereo-BRUVS",0,180,87.9496612548828,1.33608368835909,278.020244990159,0.723936080932617,4.59340858459473,13.9860000610352,7.55211400985718,-95.5017776489258,0.264705882352941,NA
"312","2022-05_PtCloates_stereo-BRUVS_25","25","BRUV","species.richness",11,-22.7053,113.5466,20220522,NA,"Point Cloates",99.5,"Yes",0,0,1,5,3,0.735294117647059,34,0.869565217391304,0.694415897524803,"2022-05_PtCloates_stereo-BRUVS",0,180,87.9496612548828,1.33608368835909,278.020244990159,0.723936080932617,4.59340858459473,13.9860000610352,7.55211400985718,-95.5017776489258,0.264705882352941,NA
"313","2022-05_PtCloates_stereo-BRUVS_26","26","BRUV","total.abundance",22,-22.7615,113.5484,20220520,NA,"Point Cloates",77.2,"Yes",0,0,0,0,0,1,36,0,0,"2022-05_PtCloates_stereo-BRUVS",0,141,70.4181289672852,0.486485808967657,280.750394566211,0.290619850158691,1.70517444610596,6.09120941162109,19.8662567138672,-90.2843856811523,0,NA
"314","2022-05_PtCloates_stereo-BRUVS_26","26","BRUV","species.richness",11,-22.7615,113.5484,20220520,NA,"Point Cloates",77.2,"Yes",0,0,0,0,0,1,36,0,0,"2022-05_PtCloates_stereo-BRUVS",0,141,70.4181289672852,0.486485808967657,280.750394566211,0.290619850158691,1.70517444610596,6.09120941162109,19.8662567138672,-90.2843856811523,0,NA
"315","2022-05_PtCloates_stereo-BRUVS_27","27","BRUV","total.abundance",40,-22.7254,113.5459,20220522,NA,"Point Cloates",90.4,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,167,82.1186752319336,0.773189575866326,281.618952676236,0.122785568237305,2.73652076721191,8.30841064453125,11.3373727798462,-93.4560470581055,0.0303030303030303,NA
"316","2022-05_PtCloates_stereo-BRUVS_27","27","BRUV","species.richness",9,-22.7254,113.5459,20220522,NA,"Point Cloates",90.4,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,167,82.1186752319336,0.773189575866326,281.618952676236,0.122785568237305,2.73652076721191,8.30841064453125,11.3373727798462,-93.4560470581055,0.0303030303030303,NA
"317","2022-05_PtCloates_stereo-BRUVS_28","28","BRUV","total.abundance",39,-22.6987,113.5625,20220522,NA,"Point Cloates",76.3,"Yes",0,0,2,6,2,0.72972972972973,37,0.833333333333333,0.56465970257328,"2022-05_PtCloates_stereo-BRUVS",0,186,68.6032485961914,0.580294617922021,293.456701690084,0.592523574829102,2.07400321960449,6.6474609375,1.8352552652359,-70.4385070800781,0.27027027027027,NA
"318","2022-05_PtCloates_stereo-BRUVS_28","28","BRUV","species.richness",14,-22.6987,113.5625,20220522,NA,"Point Cloates",76.3,"Yes",0,0,2,6,2,0.72972972972973,37,0.833333333333333,0.56465970257328,"2022-05_PtCloates_stereo-BRUVS",0,186,68.6032485961914,0.580294617922021,293.456701690084,0.592523574829102,2.07400321960449,6.6474609375,1.8352552652359,-70.4385070800781,0.27027027027027,NA
"319","2022-05_PtCloates_stereo-BRUVS_29","29","BRUV","total.abundance",25,-22.691,113.5564,20220522,NA,"Point Cloates",87.9,"Yes",0,0,0,12,3,0.583333333333333,36,1.53571428571429,1.07089934019281,"2022-05_PtCloates_stereo-BRUVS",0,194,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.416666666666667,NA
"320","2022-05_PtCloates_stereo-BRUVS_29","29","BRUV","species.richness",15,-22.691,113.5564,20220522,NA,"Point Cloates",87.9,"Yes",0,0,0,12,3,0.583333333333333,36,1.53571428571429,1.07089934019281,"2022-05_PtCloates_stereo-BRUVS",0,194,85.6274032592773,1.38219903555156,302.884444499093,0.00551414489746094,4.8111629486084,17.5219345092773,-5.10974168777466,-80.5176620483398,0.416666666666667,NA
"321","2022-05_PtCloates_stereo-BRUVS_3","3","BRUV","total.abundance",20,-22.7379,113.5515,20220520,NA,"Point Cloates",78.3,"Yes",0,0,0,0,0,1,33,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,161,72.0429992675781,0.641651618480894,282.054840505595,0.352909088134766,2.27633094787598,6.84764862060547,13.4668922424316,-85.509895324707,0,NA
"322","2022-05_PtCloates_stereo-BRUVS_3","3","BRUV","species.richness",8,-22.7379,113.5515,20220520,NA,"Point Cloates",78.3,"Yes",0,0,0,0,0,1,33,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,161,72.0429992675781,0.641651618480894,282.054840505595,0.352909088134766,2.27633094787598,6.84764862060547,13.4668922424316,-85.509895324707,0,NA
"323","2022-05_PtCloates_stereo-BRUVS_30","30","BRUV","total.abundance",26,-22.7058,113.5588,20220522,NA,"Point Cloates",78.5,"Yes",0,0,1,11,0,0.684210526315789,38,0.535714285714286,0.576203594236084,"2022-05_PtCloates_stereo-BRUVS",0,178,70.1745071411133,0.51524474255295,267.505811023799,0.354198455810547,1.73928070068359,4.84810638427734,3.65084052085876,-73.8253479003906,0.315789473684211,NA
"324","2022-05_PtCloates_stereo-BRUVS_30","30","BRUV","species.richness",15,-22.7058,113.5588,20220522,NA,"Point Cloates",78.5,"Yes",0,0,1,11,0,0.684210526315789,38,0.535714285714286,0.576203594236084,"2022-05_PtCloates_stereo-BRUVS",0,178,70.1745071411133,0.51524474255295,267.505811023799,0.354198455810547,1.73928070068359,4.84810638427734,3.65084052085876,-73.8253479003906,0.315789473684211,NA
"325","2022-05_PtCloates_stereo-BRUVS_31","31","BRUV","total.abundance",21,-22.7542,113.5424,20220520,NA,"Point Cloates",82.3,"Yes",0,0,3,2,2,0.8,35,0.208333333333333,0.414851116999053,"2022-05_PtCloates_stereo-BRUVS",0,146,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0.2,NA
"326","2022-05_PtCloates_stereo-BRUVS_31","31","BRUV","species.richness",10,-22.7542,113.5424,20220520,NA,"Point Cloates",82.3,"Yes",0,0,3,2,2,0.8,35,0.208333333333333,0.414851116999053,"2022-05_PtCloates_stereo-BRUVS",0,146,79.8014373779297,0.717243807685542,276.722660037308,0.164597511291504,2.49711132049561,6.93707275390625,21.3225173950195,-101.123954772949,0.2,NA
"327","2022-05_PtCloates_stereo-BRUVS_32","32","BRUV","total.abundance",22,-22.7239,113.5552,20220522,NA,"Point Cloates",78.3,"Yes",0,2,1,0,0,0.909090909090909,33,0.2,0.410391340834062,"2022-05_PtCloates_stereo-BRUVS",0,168,70.7151184082031,0.499863719938167,276.985275679739,0.298833847045898,1.71719360351562,5.21316528320312,6.63383150100708,-77.3489532470703,0.0909090909090909,NA
"328","2022-05_PtCloates_stereo-BRUVS_32","32","BRUV","species.richness",13,-22.7239,113.5552,20220522,NA,"Point Cloates",78.3,"Yes",0,2,1,0,0,0.909090909090909,33,0.2,0.410391340834062,"2022-05_PtCloates_stereo-BRUVS",0,168,70.7151184082031,0.499863719938167,276.985275679739,0.298833847045898,1.71719360351562,5.21316528320312,6.63383150100708,-77.3489532470703,0.0909090909090909,NA
"329","2022-05_PtCloates_stereo-BRUVS_33","33","BRUV","total.abundance",26,-22.719,113.549,20220522,NA,"Point Cloates",85.4,"Yes",0,0,2,1,0,0.903225806451613,31,0,0,"2022-05_PtCloates_stereo-BRUVS",0,172,80.745979309082,0.804784022711816,277.730686726573,-0.0389833450317383,2.81836795806885,8.10637664794922,8.9134693145752,-89.6594467163086,0.0967741935483871,NA
"330","2022-05_PtCloates_stereo-BRUVS_33","33","BRUV","species.richness",12,-22.719,113.549,20220522,NA,"Point Cloates",85.4,"Yes",0,0,2,1,0,0.903225806451613,31,0,0,"2022-05_PtCloates_stereo-BRUVS",0,172,80.745979309082,0.804784022711816,277.730686726573,-0.0389833450317383,2.81836795806885,8.10637664794922,8.9134693145752,-89.6594467163086,0.0967741935483871,NA
"331","2022-05_PtCloates_stereo-BRUVS_34","34","BRUV","total.abundance",19,-22.6928,113.5645,20220522,NA,"Point Cloates",76.4,"Yes",0,3,1,6,0,0.6875,32,0.478260869565217,0.510753918455249,"2022-05_PtCloates_stereo-BRUVS",0,191,71.6988677978516,0.935708865225726,318.326782311996,-0.211019515991211,3.23353385925293,12.419921875,-4.74690532684326,-66.9519653320312,0.3125,NA
"332","2022-05_PtCloates_stereo-BRUVS_34","34","BRUV","species.richness",9,-22.6928,113.5645,20220522,NA,"Point Cloates",76.4,"Yes",0,3,1,6,0,0.6875,32,0.478260869565217,0.510753918455249,"2022-05_PtCloates_stereo-BRUVS",0,191,71.6988677978516,0.935708865225726,318.326782311996,-0.211019515991211,3.23353385925293,12.419921875,-4.74690532684326,-66.9519653320312,0.3125,NA
"333","2022-05_PtCloates_stereo-BRUVS_35","35","BRUV","total.abundance",30,-22.6987,113.551,20220522,NA,"Point Cloates",94.6,"Yes",0,1,1,1,0,0.909090909090909,33,0.16,0.374165738677394,"2022-05_PtCloates_stereo-BRUVS",0,182,84.1957092285156,1.47408294384079,302.327088471412,0.795857429504395,5.05078029632568,18.4834518432617,3.6657931804657,-87.8615036010742,0.0909090909090909,NA
"334","2022-05_PtCloates_stereo-BRUVS_35","35","BRUV","species.richness",15,-22.6987,113.551,20220522,NA,"Point Cloates",94.6,"Yes",0,1,1,1,0,0.909090909090909,33,0.16,0.374165738677394,"2022-05_PtCloates_stereo-BRUVS",0,182,84.1957092285156,1.47408294384079,302.327088471412,0.795857429504395,5.05078029632568,18.4834518432617,3.6657931804657,-87.8615036010742,0.0909090909090909,NA
"335","2022-05_PtCloates_stereo-BRUVS_36","36","BRUV","total.abundance",20,-22.7318,113.5477,20220520,NA,"Point Cloates",83.2,"Yes",0,0,0,1,0,0.974358974358974,39,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,159,77.54345703125,0.679105989441288,282.192423082841,0.136308670043945,2.40022087097168,7.36107635498047,11.7149562835693,-89.258415222168,0.0256410256410256,NA
"336","2022-05_PtCloates_stereo-BRUVS_36","36","BRUV","species.richness",13,-22.7318,113.5477,20220520,NA,"Point Cloates",83.2,"Yes",0,0,0,1,0,0.974358974358974,39,0.04,0.2,"2022-05_PtCloates_stereo-BRUVS",0,159,77.54345703125,0.679105989441288,282.192423082841,0.136308670043945,2.40022087097168,7.36107635498047,11.7149562835693,-89.258415222168,0.0256410256410256,NA
"337","2022-05_PtCloates_stereo-BRUVS_37","37","BRUV","total.abundance",33,-22.7475,113.5445,20220520,NA,"Point Cloates",81.3,"Yes",0,0,0,10,18,0.222222222222222,36,1.76,0.597215762238964,"2022-05_PtCloates_stereo-BRUVS",0,151,78.2366409301758,0.57447847914772,286.873685891414,0.0155925750732422,2.1146354675293,6.34632110595703,19.0140247344971,-97.2506637573242,0.777777777777778,NA
"338","2022-05_PtCloates_stereo-BRUVS_37","37","BRUV","species.richness",16,-22.7475,113.5445,20220520,NA,"Point Cloates",81.3,"Yes",0,0,0,10,18,0.222222222222222,36,1.76,0.597215762238964,"2022-05_PtCloates_stereo-BRUVS",0,151,78.2366409301758,0.57447847914772,286.873685891414,0.0155925750732422,2.1146354675293,6.34632110595703,19.0140247344971,-97.2506637573242,0.777777777777778,NA
"339","2022-05_PtCloates_stereo-BRUVS_38","38","BRUV","total.abundance",9,-22.6868,113.5642,20220526,NA,"Point Cloates",78.6,"Yes",0,1,2,10,3,0.483870967741935,31,1.32,0.690410505906933,"2022-05_PtCloates_stereo-BRUVS",0,200,79.2155685424805,0.80114505548661,298.765330428293,-0.156228065490723,2.79992198944092,10.1075744628906,-10.761100769043,-68.4544677734375,0.516129032258065,NA
"340","2022-05_PtCloates_stereo-BRUVS_38","38","BRUV","species.richness",6,-22.6868,113.5642,20220526,NA,"Point Cloates",78.6,"Yes",0,1,2,10,3,0.483870967741935,31,1.32,0.690410505906933,"2022-05_PtCloates_stereo-BRUVS",0,200,79.2155685424805,0.80114505548661,298.765330428293,-0.156228065490723,2.79992198944092,10.1075744628906,-10.761100769043,-68.4544677734375,0.516129032258065,NA
